id,pole_id,load1_time1_set,load1_time2_set,load1_outmode,load2_time1_set,load2_time2_set,load2_outmode,scale_mode,param_setup_volta,work_v_setup,menu_password_1,menu_password_2,menu_password_3,max_bat_limit,over_v_comeback,low_v_comeback,low_v_limit,mppt_close_v,mppt_start_v,longitude,latitude,createdAt,updatedAt
2253,1,6.455525138,DAY,0.523508815,3.136661347,DAY,pv_v,0,10,10,0,0,0,11,13.8684604,3.86664521,2.402981788,7,11,-81.22260327,33.90219048,2020-11-11 00:22:53,2020-11-11 00:22:53
2254,1,7.652217129,NIGHT,5.14694796,8.074819149,NIGHT,pv_v,0,11,11,0,0,0,11,5.661310423,3.72568798,4.002255426,7,10,-81.22260327,33.90219048,2020-11-11 00:22:54,2020-11-11 00:22:54
2255,7,1.782934045,DAY,8.686974682,5.926214146,DAY,pv_v,0,10,12,0,0,0,11,11.68781184,7.095654622,7.056695866,10,11,-80.98260327,34.14219048,2020-11-11 00:22:55,2020-11-11 00:22:55
2256,4,1.030803577,NIGHT,0.628390092,2.747300542,NIGHT,pv_v,0,10,11,0,0,0,11,14.3179839,6.828945118,0.178573746,2,7,-81.10260327,34.02219048,2020-11-11 00:22:56,2020-11-11 00:22:56
2257,6,2.249419271,DAY,9.331397386,0.348561361,DAY,pv_v,0,12,12,0,0,0,12,14.12198576,5.522985269,0.470966546,8,7,-81.02260327,34.10219048,2020-11-11 00:22:57,2020-11-11 00:22:57
2258,5,9.453147914,NIGHT,9.918462748,7.854544206,NIGHT,pv_v,0,10,11,0,0,0,12,7.701812369,6.679832269,3.415396473,8,11,-81.06260327,34.06219048,2020-11-11 00:22:58,2020-11-11 00:22:58
2259,9,6.879055514,DAY,8.599400262,0.595288316,DAY,pv_v,0,10,10,0,0,0,11,7.913328339,4.244839953,8.466098948,2,6,-80.90260327,34.22219048,2020-11-11 00:22:59,2020-11-11 00:22:59
2260,9,5.923526123,NIGHT,2.032479566,1.826580003,NIGHT,pv_v,0,12,11,0,0,0,12,7.394384382,0.545524485,6.341011228,7,7,-80.90260327,34.22219048,2020-11-11 00:22:60,2020-11-11 00:22:60
2261,2,2.521278468,DAY,9.436585907,0.460687908,DAY,pv_v,0,10,12,0,0,0,11,10.46767237,7.849241024,2.570967505,10,10,-81.18260327,33.94219048,2020-11-11 00:22:61,2020-11-11 00:22:61
2262,8,5.3969055,NIGHT,0.6587529,3.781245129,NIGHT,pv_v,0,12,10,0,0,0,12,10.60974517,6.507501316,9.444824763,2,9,-80.94260327,34.18219048,2020-11-11 00:22:62,2020-11-11 00:22:62
2263,5,9.691356247,DAY,5.778326743,2.926640495,DAY,pv_v,0,12,11,0,0,0,11,12.6706806,5.06362319,8.273372559,3,8,-81.06260327,34.06219048,2020-11-11 00:22:63,2020-11-11 00:22:63
2264,1,2.303246064,NIGHT,9.486926381,9.488789099,NIGHT,pv_v,0,11,10,0,0,0,12,8.004022786,6.49724611,6.932424053,7,3,-81.22260327,33.90219048,2020-11-11 00:22:64,2020-11-11 00:22:64
2265,10,6.313426652,DAY,0.356971985,9.544064828,DAY,pv_v,0,12,10,0,0,0,12,10.26555042,7.026423578,9.944209842,8,4,-80.86260327,34.26219048,2020-11-11 00:22:65,2020-11-11 00:22:65
2266,4,8.381576817,NIGHT,1.290566423,1.524555042,NIGHT,pv_v,0,12,12,0,0,0,10,10.75945483,1.457147024,4.353958133,4,4,-81.10260327,34.02219048,2020-11-11 00:22:66,2020-11-11 00:22:66
2267,4,5.368673114,DAY,0.709851824,3.520217274,DAY,pv_v,0,11,10,0,0,0,12,6.761090518,9.831066664,0.18384271,2,7,-81.10260327,34.02219048,2020-11-11 00:22:67,2020-11-11 00:22:67
2268,4,3.252034266,NIGHT,4.994750096,7.897069699,NIGHT,pv_v,0,10,10,0,0,0,12,7.968062807,3.787167076,3.689344014,4,2,-81.10260327,34.02219048,2020-11-11 00:22:68,2020-11-11 00:22:68
2269,9,4.663838308,DAY,7.10398981,1.980036761,DAY,pv_v,0,11,10,0,0,0,10,11.1623559,2.014926296,1.978551868,9,3,-80.90260327,34.22219048,2020-11-11 00:22:69,2020-11-11 00:22:69
2270,4,3.547446633,NIGHT,8.854125234,7.237349733,NIGHT,pv_v,0,12,12,0,0,0,11,13.37665829,8.62853368,0.182887246,2,3,-81.10260327,34.02219048,2020-11-11 00:22:70,2020-11-11 00:22:70
2271,6,2.570932151,DAY,6.955911556,2.596067362,DAY,pv_v,0,11,10,0,0,0,12,8.713629249,8.715402482,3.603776483,6,5,-81.02260327,34.10219048,2020-11-11 00:22:71,2020-11-11 00:22:71
2272,0,8.452558742,NIGHT,9.843794187,6.188732185,NIGHT,pv_v,0,12,11,0,0,0,10,14.49738598,3.668572165,2.97214433,6,10,-81.26260327,33.86219048,2020-11-11 00:22:72,2020-11-11 00:22:72
2273,2,1.656209387,DAY,9.181227399,0.247669195,DAY,pv_v,0,12,12,0,0,0,12,7.417536958,9.852009264,3.078856813,9,4,-81.18260327,33.94219048,2020-11-11 00:22:73,2020-11-11 00:22:73
2274,1,8.895512754,NIGHT,4.327787617,1.457527496,NIGHT,pv_v,0,10,10,0,0,0,11,6.264542688,1.900790388,1.744183326,9,6,-81.22260327,33.90219048,2020-11-11 00:22:74,2020-11-11 00:22:74
2275,5,0.111081037,DAY,3.365436319,1.464372384,DAY,pv_v,0,11,10,0,0,0,12,7.2718348,9.523554993,2.98908836,5,9,-81.06260327,34.06219048,2020-11-11 00:22:75,2020-11-11 00:22:75
2276,8,0.329523792,NIGHT,6.164381049,5.874968388,NIGHT,pv_v,0,11,11,0,0,0,12,10.52213052,3.514705746,5.098945306,9,7,-80.94260327,34.18219048,2020-11-11 00:22:76,2020-11-11 00:22:76
2277,5,5.188227038,DAY,2.043505818,5.681059478,DAY,pv_v,0,10,12,0,0,0,11,5.2947687,1.537816578,5.252001738,8,11,-81.06260327,34.06219048,2020-11-11 00:22:77,2020-11-11 00:22:77
2278,5,7.764044315,NIGHT,6.862300827,8.13516556,NIGHT,pv_v,0,11,11,0,0,0,11,12.09372369,9.326884094,4.607186225,6,7,-81.06260327,34.06219048,2020-11-11 00:22:78,2020-11-11 00:22:78
2279,9,5.67512183,DAY,0.292630161,2.605952486,DAY,pv_v,0,11,11,0,0,0,11,8.955462874,7.816952076,9.162092925,6,6,-80.90260327,34.22219048,2020-11-11 00:22:79,2020-11-11 00:22:79
2280,10,3.009899142,NIGHT,5.578073358,9.710211379,NIGHT,pv_v,0,12,12,0,0,0,11,5.696453469,7.0807553,1.132924131,9,7,-80.86260327,34.26219048,2020-11-11 00:22:80,2020-11-11 00:22:80
2281,10,9.757774826,DAY,4.111055484,4.954290092,DAY,pv_v,0,10,11,0,0,0,12,6.382254059,8.844401542,2.336980146,7,11,-80.86260327,34.26219048,2020-11-11 00:22:81,2020-11-11 00:22:81
2282,1,2.378110906,DAY,4.844745444,8.051106052,DAY,pv_v,0,12,11,0,0,0,12,11.88489504,2.021940566,6.008905037,6,8,-81.22260327,33.90219048,2020-11-11 00:22:82,2020-11-11 00:22:82
2283,2,5.042472538,DAY,2.113359878,7.264904598,DAY,pv_v,0,12,12,0,0,0,12,14.56684976,1.222512785,4.283819439,7,6,-81.18260327,33.94219048,2020-11-11 00:22:83,2020-11-11 00:22:83
2284,0,8.953596822,DAY,5.622982209,0.703939496,DAY,pv_v,0,12,12,0,0,0,10,10.21363938,2.532069578,2.072175343,5,6,-81.26260327,33.86219048,2020-11-11 00:22:84,2020-11-11 00:22:84
2285,1,3.592873998,DAY,2.772322091,6.254260381,DAY,pv_v,0,11,10,0,0,0,10,5.629028171,9.052187077,1.812072533,8,10,-81.22260327,33.90219048,2020-11-11 00:22:85,2020-11-11 00:22:85
2286,5,9.883449979,DAY,6.359894905,7.494255933,DAY,pv_v,0,11,11,0,0,0,12,10.05508552,2.557557321,0.354479483,9,5,-81.06260327,34.06219048,2020-11-11 00:22:86,2020-11-11 00:22:86
2287,4,1.068594045,DAY,1.229374706,2.454474847,DAY,pv_v,0,10,10,0,0,0,11,11.52078844,9.579388036,8.528852167,11,11,-81.10260327,34.02219048,2020-11-11 00:22:87,2020-11-11 00:22:87
2288,4,3.345813561,DAY,2.504244203,7.905150189,DAY,pv_v,0,11,12,0,0,0,12,6.404080839,1.72113585,0.969957074,6,6,-81.10260327,34.02219048,2020-11-11 00:22:88,2020-11-11 00:22:88
2289,0,1.477195981,DAY,7.435794864,2.396305305,DAY,pv_v,0,12,10,0,0,0,10,10.81847066,2.302918571,3.459656158,7,2,-81.26260327,33.86219048,2020-11-11 00:22:89,2020-11-11 00:22:89
2290,10,5.410706306,DAY,3.057315582,8.005271757,DAY,pv_v,0,12,10,0,0,0,12,9.125300785,7.021883564,9.067328172,2,9,-80.86260327,34.26219048,2020-11-11 00:22:90,2020-11-11 00:22:90
2291,3,1.55844763,DAY,7.13242308,1.01779145,DAY,pv_v,0,11,12,0,0,0,12,11.4261992,0.980139233,0.276531596,4,6,-81.14260327,33.98219048,2020-11-11 00:22:91,2020-11-11 00:22:91
2292,2,2.645140654,DAY,5.576174207,0.702536481,DAY,pv_v,0,12,10,0,0,0,11,8.091753303,8.307946029,9.764611301,4,9,-81.18260327,33.94219048,2020-11-11 00:22:92,2020-11-11 00:22:92
2293,5,6.156131003,DAY,4.4178799,8.545492326,DAY,pv_v,0,12,12,0,0,0,11,11.00728113,1.202255835,5.438110176,8,5,-81.06260327,34.06219048,2020-11-11 00:22:93,2020-11-11 00:22:93
2294,6,5.22482313,DAY,0.839424972,6.416255008,DAY,pv_v,0,12,12,0,0,0,10,9.201947099,0.087496958,6.075195949,6,4,-81.02260327,34.10219048,2020-11-11 00:22:94,2020-11-11 00:22:94
2295,9,5.053712601,DAY,7.473832909,2.843002808,DAY,pv_v,0,11,12,0,0,0,12,12.26412207,0.886586635,9.623876091,10,3,-80.90260327,34.22219048,2020-11-11 00:22:95,2020-11-11 00:22:95
2296,0,7.776627309,DAY,7.873138986,1.493813549,DAY,pv_v,0,11,10,0,0,0,10,14.24007158,3.173757204,6.526039959,8,3,-81.26260327,33.86219048,2020-11-11 00:22:96,2020-11-11 00:22:96
2297,10,3.339096434,DAY,2.102591485,5.325140708,DAY,pv_v,0,10,12,0,0,0,10,6.202766719,1.53829858,8.69380397,7,5,-80.86260327,34.26219048,2020-11-11 00:22:97,2020-11-11 00:22:97
2298,8,8.628890086,DAY,7.271448671,4.678994476,DAY,pv_v,0,12,11,0,0,0,10,14.71540732,1.090275087,3.869243776,4,7,-80.94260327,34.18219048,2020-11-11 00:22:98,2020-11-11 00:22:98
2299,3,3.275148349,DAY,4.476761872,3.558191113,DAY,pv_v,0,10,12,0,0,0,11,10.29472065,1.309101037,4.0293825,3,3,-81.14260327,33.98219048,2020-11-11 00:22:99,2020-11-11 00:22:99
2300,5,2.04042121,DAY,3.724817512,8.037193209,DAY,pv_v,0,12,10,0,0,0,11,14.91512015,3.773804733,6.457570557,9,10,-81.06260327,34.06219048,2020-11-11 00:23:00,2020-11-11 00:23:00
2301,3,4.874320202,DAY,9.224727378,0.596627193,DAY,pv_v,0,12,12,0,0,0,12,5.961621105,6.916471171,4.737964471,6,10,-81.14260327,33.98219048,2020-11-11 00:23:01,2020-11-11 00:23:01
2302,6,6.412314146,DAY,0.415459379,8.236713535,DAY,pv_v,0,12,12,0,0,0,10,9.671522369,9.461687757,3.976796627,4,6,-81.02260327,34.10219048,2020-11-11 00:23:02,2020-11-11 00:23:02
2303,10,9.053624916,DAY,9.715921076,5.137835287,DAY,pv_v,0,12,12,0,0,0,10,8.51113347,0.603236028,0.653427611,9,4,-80.86260327,34.26219048,2020-11-11 00:23:03,2020-11-11 00:23:03
2304,5,4.990405105,DAY,4.657639728,5.328355168,DAY,pv_v,0,10,10,0,0,0,12,7.301537115,0.675343566,8.649586523,6,2,-81.06260327,34.06219048,2020-11-11 00:23:04,2020-11-11 00:23:04
2305,5,7.724578663,DAY,7.252800403,3.840179341,DAY,pv_v,0,11,12,0,0,0,12,9.198562119,0.442224249,1.454117052,10,9,-81.06260327,34.06219048,2020-11-11 00:23:05,2020-11-11 00:23:05
2306,3,4.465724503,DAY,8.02975184,5.081736937,DAY,pv_v,0,12,11,0,0,0,10,8.58981024,1.261785705,0.527944659,4,3,-81.14260327,33.98219048,2020-11-11 00:23:06,2020-11-11 00:23:06
2307,6,4.110819552,DAY,0.301301472,2.484962102,DAY,pv_v,0,10,11,0,0,0,10,11.81733034,4.416503013,2.292101652,2,6,-81.02260327,34.10219048,2020-11-11 00:23:07,2020-11-11 00:23:07
2308,0,0.564937796,DAY,7.834166494,0.282421077,DAY,pv_v,0,11,10,0,0,0,10,5.966723237,5.333184452,9.963978062,11,11,-81.26260327,33.86219048,2020-11-11 00:23:08,2020-11-11 00:23:08
2309,10,7.797737237,DAY,2.659575317,6.67767559,DAY,pv_v,0,10,11,0,0,0,10,11.24623263,6.029178899,2.391934238,5,5,-80.86260327,34.26219048,2020-11-11 00:23:09,2020-11-11 00:23:09
2310,2,4.697928575,DAY,9.845414439,4.041093614,DAY,pv_v,0,12,10,0,0,0,12,14.07953624,0.780012256,0.862091262,5,7,-81.18260327,33.94219048,2020-11-11 00:23:10,2020-11-11 00:23:10
2311,3,7.265648224,DAY,7.022972375,0.172198849,DAY,pv_v,0,11,11,0,0,0,10,14.79347028,9.495947052,0.623433029,8,10,-81.14260327,33.98219048,2020-11-11 00:23:11,2020-11-11 00:23:11
2312,5,2.530415028,DAY,4.13343772,8.329659657,DAY,pv_v,0,10,12,0,0,0,12,9.883204139,5.650388822,7.073620728,4,6,-81.06260327,34.06219048,2020-11-11 00:23:12,2020-11-11 00:23:12
2313,6,2.043946949,DAY,9.722306998,1.286113752,DAY,pv_v,0,10,11,0,0,0,10,5.174378854,6.617168788,9.378871447,7,8,-81.02260327,34.10219048,2020-11-11 00:23:13,2020-11-11 00:23:13
2314,0,3.937299231,DAY,8.371141117,7.056924279,DAY,pv_v,0,10,11,0,0,0,11,8.973202334,5.027739906,8.461196594,8,6,-81.26260327,33.86219048,2020-11-11 00:23:14,2020-11-11 00:23:14
2315,10,7.807954164,DAY,2.554157351,5.286005518,DAY,pv_v,0,11,12,0,0,0,11,7.507777432,5.622763541,5.126983772,5,7,-80.86260327,34.26219048,2020-11-11 00:23:15,2020-11-11 00:23:15
2316,4,5.299196127,DAY,0.184366265,1.58860206,DAY,pv_v,0,11,11,0,0,0,11,7.703791468,2.553293007,3.212301312,2,3,-81.10260327,34.02219048,2020-11-11 00:23:16,2020-11-11 00:23:16
2317,9,5.720908746,DAY,8.018683982,3.48576527,DAY,pv_v,0,12,10,0,0,0,12,10.83653302,1.791541118,7.017571924,8,11,-80.90260327,34.22219048,2020-11-11 00:23:17,2020-11-11 00:23:17
2318,6,7.145091928,DAY,6.551597101,0.772313833,DAY,pv_v,0,10,12,0,0,0,10,12.44498323,0.820994108,5.346326365,11,11,-81.02260327,34.10219048,2020-11-11 00:23:18,2020-11-11 00:23:18
2319,5,4.19956147,DAY,5.001054106,6.53390474,DAY,pv_v,0,11,10,0,0,0,12,13.20698205,2.343034985,3.209862401,10,11,-81.06260327,34.06219048,2020-11-11 00:23:19,2020-11-11 00:23:19
2320,4,2.744175301,DAY,9.324415076,7.066766397,DAY,pv_v,0,11,10,0,0,0,10,13.13713084,9.09513062,3.791738855,9,11,-81.10260327,34.02219048,2020-11-11 00:23:20,2020-11-11 00:23:20
2321,6,9.522190435,DAY,5.379172329,6.392963563,DAY,pv_v,0,11,12,0,0,0,12,7.333465479,9.001456514,2.207919886,9,4,-81.02260327,34.10219048,2020-11-11 00:23:21,2020-11-11 00:23:21
2322,6,3.659135516,DAY,5.790324061,6.941796473,DAY,pv_v,0,11,11,0,0,0,12,8.675813821,2.158603798,9.224985863,11,2,-81.02260327,34.10219048,2020-11-11 00:23:22,2020-11-11 00:23:22
2323,2,4.460985398,DAY,7.110581379,8.4579812,DAY,pv_v,0,11,11,0,0,0,10,5.806329621,2.25262638,8.547632753,9,9,-81.18260327,33.94219048,2020-11-11 00:23:23,2020-11-11 00:23:23
2324,9,7.113730428,DAY,3.432294138,5.994963771,DAY,pv_v,0,11,11,0,0,0,12,10.37218526,3.851548397,1.783652215,9,7,-80.90260327,34.22219048,2020-11-11 00:23:24,2020-11-11 00:23:24
2325,1,6.825836764,DAY,8.519090468,0.236390542,DAY,pv_v,0,11,11,0,0,0,12,8.323293679,7.402392444,2.968716682,11,3,-81.22260327,33.90219048,2020-11-11 00:23:25,2020-11-11 00:23:25
2326,3,7.739118045,DAY,2.50921399,3.982941977,DAY,pv_v,0,12,10,0,0,0,12,5.766552588,9.061107626,2.751878992,9,5,-81.14260327,33.98219048,2020-11-11 00:23:26,2020-11-11 00:23:26
2327,3,7.617660527,DAY,2.856317169,7.663734506,DAY,pv_v,0,12,11,0,0,0,10,9.20977888,4.976545933,2.775666197,9,5,-81.14260327,33.98219048,2020-11-11 00:23:27,2020-11-11 00:23:27
2328,10,2.187122321,DAY,6.962870794,2.82511314,DAY,pv_v,0,11,12,0,0,0,10,5.490089129,5.795529947,5.900483277,11,2,-80.86260327,34.26219048,2020-11-11 00:23:28,2020-11-11 00:23:28
2329,1,8.943196102,DAY,9.827685017,2.297138662,DAY,pv_v,0,12,12,0,0,0,11,8.525537043,4.107804696,9.276247789,9,6,-81.22260327,33.90219048,2020-11-11 00:23:29,2020-11-11 00:23:29
2330,3,7.003657597,DAY,5.300025377,1.609874963,DAY,pv_v,0,11,11,0,0,0,11,6.224984349,6.440773745,9.263266568,4,4,-81.14260327,33.98219048,2020-11-11 00:23:30,2020-11-11 00:23:30
2331,8,4.426085217,DAY,0.340601196,7.901263981,DAY,pv_v,0,10,10,0,0,0,11,12.77985479,8.056718093,3.033545515,8,3,-80.94260327,34.18219048,2020-11-11 00:23:31,2020-11-11 00:23:31
2332,3,5.327658363,DAY,3.96342322,9.732297998,DAY,pv_v,0,11,10,0,0,0,12,14.86433844,4.355267713,9.353200574,8,2,-81.14260327,33.98219048,2020-11-11 00:23:32,2020-11-11 00:23:32
2333,7,5.869652719,DAY,7.999752262,5.224114064,DAY,pv_v,0,11,11,0,0,0,12,8.411674094,4.448578583,0.848122341,3,9,-80.98260327,34.14219048,2020-11-11 00:23:33,2020-11-11 00:23:33
2334,7,7.534255397,DAY,0.91341371,2.479134466,DAY,pv_v,0,10,10,0,0,0,12,8.534242667,0.501914502,5.127151303,8,4,-80.98260327,34.14219048,2020-11-11 00:23:34,2020-11-11 00:23:34
2335,5,0.855410605,DAY,4.835697985,2.264191998,DAY,pv_v,0,10,10,0,0,0,11,6.635966928,3.208632219,3.229468357,8,8,-81.06260327,34.06219048,2020-11-11 00:23:35,2020-11-11 00:23:35
2336,6,1.542649093,DAY,6.256837225,4.72557191,DAY,pv_v,0,11,10,0,0,0,11,14.13581268,1.344288449,1.163054955,8,4,-81.02260327,34.10219048,2020-11-11 00:23:36,2020-11-11 00:23:36
2337,2,4.242558137,DAY,4.510173981,6.37023125,DAY,pv_v,0,10,12,0,0,0,11,14.63199298,9.960874802,7.808354444,7,7,-81.18260327,33.94219048,2020-11-11 00:23:37,2020-11-11 00:23:37
2338,2,8.396389802,DAY,5.947388707,5.750941652,DAY,pv_v,0,11,11,0,0,0,11,8.651531881,7.899284112,0.230583236,4,8,-81.18260327,33.94219048,2020-11-11 00:23:38,2020-11-11 00:23:38
2339,2,2.622246535,DAY,2.767800397,9.868545491,DAY,pv_v,0,11,10,0,0,0,12,6.595652438,7.410559454,6.375246013,10,2,-81.18260327,33.94219048,2020-11-11 00:23:39,2020-11-11 00:23:39
2340,7,2.607058558,DAY,1.123890481,2.366838855,DAY,pv_v,0,10,12,0,0,0,10,7.621651746,0.175405104,4.810981402,10,8,-80.98260327,34.14219048,2020-11-11 00:23:40,2020-11-11 00:23:40
2341,4,9.469959379,DAY,8.622672494,6.598120458,DAY,pv_v,0,10,12,0,0,0,10,6.317681737,6.58178818,7.218394485,5,7,-81.10260327,34.02219048,2020-11-11 00:23:41,2020-11-11 00:23:41
2342,3,8.754977215,DAY,2.473118569,8.771151197,DAY,pv_v,0,11,10,0,0,0,10,6.237197087,0.357072398,4.731067465,7,8,-81.14260327,33.98219048,2020-11-11 00:23:42,2020-11-11 00:23:42
2343,3,2.810465907,DAY,8.77402579,2.596634376,DAY,pv_v,0,11,10,0,0,0,12,5.661430497,0.495103548,1.816201674,4,7,-81.14260327,33.98219048,2020-11-11 00:23:43,2020-11-11 00:23:43
2344,9,8.891479647,DAY,2.286590824,0.868632594,DAY,pv_v,0,11,12,0,0,0,12,13.36810495,1.646890195,5.927808556,7,5,-80.90260327,34.22219048,2020-11-11 00:23:44,2020-11-11 00:23:44
2345,7,6.606521147,DAY,2.491608678,4.020425826,DAY,pv_v,0,11,11,0,0,0,10,10.84049103,8.979671601,0.311065806,9,2,-80.98260327,34.14219048,2020-11-11 00:23:45,2020-11-11 00:23:45
2346,4,4.599547619,DAY,9.427699732,5.308208745,DAY,pv_v,0,10,11,0,0,0,11,14.57263568,6.03591953,8.960646871,3,7,-81.10260327,34.02219048,2020-11-11 00:23:46,2020-11-11 00:23:46
2347,2,2.647051469,DAY,4.093078078,8.158484074,DAY,pv_v,0,12,10,0,0,0,10,12.78233926,9.855767937,2.614333447,5,2,-81.18260327,33.94219048,2020-11-11 00:23:47,2020-11-11 00:23:47
2348,9,3.495760411,DAY,7.691731474,4.91614779,DAY,pv_v,0,10,10,0,0,0,12,6.858198187,0.594876643,2.994401577,9,10,-80.90260327,34.22219048,2020-11-11 00:23:48,2020-11-11 00:23:48
2349,4,5.2980785,DAY,9.741773771,2.283687659,DAY,pv_v,0,11,11,0,0,0,10,8.020336541,2.138105469,0.666934571,9,10,-81.10260327,34.02219048,2020-11-11 00:23:49,2020-11-11 00:23:49
2350,2,7.535759465,DAY,7.121574103,6.963619316,DAY,pv_v,0,12,10,0,0,0,11,6.585535772,2.816419563,9.015019653,11,10,-81.18260327,33.94219048,2020-11-11 00:23:50,2020-11-11 00:23:50
2351,3,8.784762759,DAY,8.073177348,4.251024222,DAY,pv_v,0,12,10,0,0,0,12,6.155850746,7.722473018,4.49904317,8,8,-81.14260327,33.98219048,2020-11-11 00:23:51,2020-11-11 00:23:51
2352,10,9.813330601,DAY,7.868692365,9.740908746,DAY,pv_v,0,12,10,0,0,0,10,8.324139953,6.931966699,3.680717136,11,9,-80.86260327,34.26219048,2020-11-11 00:23:52,2020-11-11 00:23:52
2353,2,2.181802332,DAY,2.349762276,4.257374697,DAY,pv_v,0,12,12,0,0,0,11,8.810982151,0.070670258,2.042601949,4,6,-81.18260327,33.94219048,2020-11-11 00:23:53,2020-11-11 00:23:53
2354,10,5.110595308,DAY,6.964123563,0.708987722,DAY,pv_v,0,10,12,0,0,0,12,9.988130014,7.414239849,4.814476445,10,10,-80.86260327,34.26219048,2020-11-11 00:23:54,2020-11-11 00:23:54
2355,6,9.02896528,DAY,9.356968392,2.945205524,DAY,pv_v,0,11,12,0,0,0,12,9.109241921,9.634738525,2.714834909,6,2,-81.02260327,34.10219048,2020-11-11 00:23:55,2020-11-11 00:23:55
2356,4,3.604795259,DAY,6.521203691,6.866057842,DAY,pv_v,0,11,11,0,0,0,11,8.026283858,6.401342833,1.206488924,6,11,-81.10260327,34.02219048,2020-11-11 00:23:56,2020-11-11 00:23:56
2357,2,7.474924149,DAY,9.578872751,3.742692274,DAY,pv_v,0,12,12,0,0,0,12,6.14999803,7.450960634,2.612816613,9,2,-81.18260327,33.94219048,2020-11-11 00:23:57,2020-11-11 00:23:57
2358,3,3.08324379,DAY,1.226244671,9.928537824,DAY,pv_v,0,10,10,0,0,0,12,7.529695019,6.172076432,3.13521153,8,4,-81.14260327,33.98219048,2020-11-11 00:23:58,2020-11-11 00:23:58
2359,10,6.857834202,DAY,5.029527128,9.496737793,DAY,pv_v,0,11,12,0,0,0,12,8.390590531,5.543080362,1.523833569,3,7,-80.86260327,34.26219048,2020-11-11 00:23:59,2020-11-11 00:23:59
2360,4,7.538866343,DAY,1.687080892,0.746535717,DAY,pv_v,0,12,11,0,0,0,11,13.0646537,6.815025333,3.539947764,10,6,-81.10260327,34.02219048,2020-11-11 00:23:60,2020-11-11 00:23:60
2361,0,1.705539248,DAY,5.769688274,3.737446709,DAY,pv_v,0,11,10,0,0,0,11,9.755973413,4.812015811,7.134919322,10,10,-81.26260327,33.86219048,2020-11-11 00:23:61,2020-11-11 00:23:61
2362,8,6.773204753,DAY,9.217311105,2.3417259,DAY,pv_v,0,10,10,0,0,0,11,9.53281154,4.083701138,5.025878529,9,11,-80.94260327,34.18219048,2020-11-11 00:23:62,2020-11-11 00:23:62
2363,9,7.425793984,DAY,6.622875227,6.309946765,DAY,pv_v,0,11,12,0,0,0,12,12.11862897,8.43043562,1.657666946,5,10,-80.90260327,34.22219048,2020-11-11 00:23:63,2020-11-11 00:23:63
2364,8,2.765990806,DAY,0.857330457,8.538042616,DAY,pv_v,0,11,11,0,0,0,11,11.01607476,2.40583237,9.531311054,11,9,-80.94260327,34.18219048,2020-11-11 00:23:64,2020-11-11 00:23:64
2365,3,6.379219076,DAY,6.841470472,4.297386661,DAY,pv_v,0,12,11,0,0,0,11,7.756994755,6.629085959,8.341979836,10,11,-81.14260327,33.98219048,2020-11-11 00:23:65,2020-11-11 00:23:65
2366,2,2.427534181,DAY,7.697641916,4.975562878,DAY,pv_v,0,12,12,0,0,0,11,5.642366288,3.194089768,9.83663907,11,8,-81.18260327,33.94219048,2020-11-11 00:23:66,2020-11-11 00:23:66
2367,8,8.266818539,DAY,4.278827652,1.227115222,DAY,pv_v,0,12,11,0,0,0,10,7.554530006,5.35679704,3.317119037,3,8,-80.94260327,34.18219048,2020-11-11 00:23:67,2020-11-11 00:23:67
2368,7,8.735733017,DAY,7.977157353,9.751863835,DAY,pv_v,0,12,10,0,0,0,10,9.625173013,8.087713128,8.788882074,7,4,-80.98260327,34.14219048,2020-11-11 00:23:68,2020-11-11 00:23:68
2369,2,1.989055513,DAY,1.912737135,9.408224409,DAY,pv_v,0,12,10,0,0,0,11,11.08176342,0.122507005,0.029828929,6,5,-81.18260327,33.94219048,2020-11-11 00:23:69,2020-11-11 00:23:69
2370,8,8.690493391,DAY,9.712327992,1.735400915,DAY,pv_v,0,12,11,0,0,0,12,5.635162836,8.237618169,9.092771598,7,11,-80.94260327,34.18219048,2020-11-11 00:23:70,2020-11-11 00:23:70
2371,10,5.887558203,DAY,9.089471548,2.859349926,DAY,pv_v,0,10,10,0,0,0,10,10.30498695,3.52204639,5.335026984,4,5,-80.86260327,34.26219048,2020-11-11 00:23:71,2020-11-11 00:23:71
2372,5,0.569080972,DAY,0.192156017,7.854219448,DAY,pv_v,0,11,11,0,0,0,12,5.051272172,8.4132017,5.484621333,11,4,-81.06260327,34.06219048,2020-11-11 00:23:72,2020-11-11 00:23:72
2373,10,8.483113677,DAY,7.216090077,9.648176847,DAY,pv_v,0,11,10,0,0,0,10,9.931338913,9.960698728,4.216775439,7,6,-80.86260327,34.26219048,2020-11-11 00:23:73,2020-11-11 00:23:73
2374,1,6.384433926,DAY,5.965274627,4.142277647,DAY,pv_v,0,11,12,0,0,0,12,8.666884641,3.821426815,0.845673422,9,8,-81.22260327,33.90219048,2020-11-11 00:23:74,2020-11-11 00:23:74
2375,3,1.116316221,DAY,3.875351331,9.386434075,DAY,pv_v,0,10,12,0,0,0,12,8.929726304,1.595447379,3.054341159,11,7,-81.14260327,33.98219048,2020-11-11 00:23:75,2020-11-11 00:23:75
2376,5,2.542321,DAY,2.000774082,9.81660797,DAY,pv_v,0,11,11,0,0,0,12,11.519367,0.15219189,3.307002584,8,2,-81.06260327,34.06219048,2020-11-11 00:23:76,2020-11-11 00:23:76
